timestamp,age,gender,country,state,self_employed,family_history,treatment,work_interfere,no_employees,remote_work,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence
27-08-2014 12:34,31,male,'United Kingdom',Prefer not to say,No,Yes,No,Sometimes,Jun-25,No,Yes,No,No,No,No,'Don\'t know','Somewhat easy',Maybe,Maybe,No,No,No,No,Yes,No
27-08-2014 12:34,19,male,Slovenia,Prefer not to say,No,No,Yes,Sometimes,Jun-25,No,Yes,'Don\'t know',No,No,No,'Don\'t know','Somewhat easy',Yes,Yes,'Some of them',No,No,No,'Don\'t know',No
27-08-2014 12:34,33,male,'United States',IL,No,Yes,Yes,Sometimes,'More than 1000',No,Yes,Yes,Yes,No,No,'Don\'t know','Very easy',Maybe,No,Yes,'Some of them',No,Yes,No,No
27-08-2014 12:35,32,male,'United States',CA,No,No,No,Rarely,01-May,Yes,Yes,No,Yes,No,No,'Don\'t know','Very difficult',Maybe,No,Yes,'Some of them',No,Yes,'Don\'t know',No
27-08-2014 12:36,27,male,'United States',NE,No,No,No,Never,26-100,No,Yes,'Don\'t know','Not sure','Don\'t know','Don\'t know','Don\'t know','Don\'t know',No,No,Yes,Yes,Maybe,Maybe,'Don\'t know',No
27-08-2014 12:36,38,male,'Costa Rica',Prefer not to say,No,No,No,Prefer not to say,26-100,Yes,Yes,No,Yes,No,No,Yes,'Somewhat easy',No,No,Yes,Yes,Maybe,Yes,No,No
27-08-2014 12:36,24,male,Canada,Prefer not to say,No,No,Yes,Never,26-100,No,Yes,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',No,No,'Some of them',Yes,Maybe,Yes,'Don\'t know',No
27-08-2014 12:37,39,male,'United Kingdom',Prefer not to say,No,No,No,Never,26-100,No,No,No,No,No,No,'Don\'t know','Don\'t know',Yes,Maybe,No,No,No,No,'Don\'t know',No
27-08-2014 12:37,28,male,'United Kingdom',Prefer not to say,No,No,No,Never,Jun-25,No,Yes,'Don\'t know',No,No,No,Yes,'Very easy',No,No,'Some of them',Yes,Maybe,Maybe,Yes,No
27-08-2014 12:37,39,male,'United States',IA,No,No,Yes,Often,'More than 1000',No,Yes,Yes,'Not sure',No,No,'Don\'t know','Somewhat easy',No,No,Yes,Yes,No,No,'Don\'t know',No
27-08-2014 12:37,29,female,'United States',MD,No,No,No,Prefer not to say,Jun-25,No,Yes,'Don\'t know',No,No,'Don\'t know','Don\'t know','Somewhat easy',Maybe,No,'Some of them',No,No,No,'Don\'t know',No
27-08-2014 12:37,22,male,Austria,Prefer not to say,No,No,No,Prefer not to say,Jun-25,Yes,Yes,'Don\'t know',No,'Don\'t know',No,'Don\'t know','Somewhat easy',No,No,'Some of them','Some of them',No,No,'Don\'t know',No
27-08-2014 12:38,38,male,'United States',OR,No,Yes,Yes,Sometimes,100-500,No,Yes,'Don\'t know',No,'Don\'t know','Don\'t know','Don\'t know','Don\'t know',Maybe,No,'Some of them',Yes,No,No,'Don\'t know',No
27-08-2014 12:38,37,male,'United Kingdom',Prefer not to say,Yes,No,Yes,Sometimes,'More than 1000',No,No,No,Yes,Yes,Yes,Yes,'Very difficult',Yes,Yes,'Some of them',No,No,Maybe,Yes,No
27-08-2014 12:38,35,male,'United States',TX,No,No,No,Never,26-100,Yes,No,'Don\'t know','Not sure','Don\'t know','Don\'t know','Don\'t know','Don\'t know',Yes,No,'Some of them',No,No,Maybe,'Don\'t know',No
27-08-2014 12:39,30,female,'United States',PA,No,Yes,No,Prefer not to say,'More than 1000',Yes,Yes,'Don\'t know','Not sure',No,'Don\'t know','Don\'t know','Don\'t know',Maybe,Maybe,'Some of them','Some of them',No,Maybe,'Don\'t know',No
27-08-2014 12:39,37,male,'United States',IN,No,Yes,Yes,Rarely,100-500,No,No,Yes,Yes,Yes,Yes,'Don\'t know','Somewhat easy',Maybe,Maybe,'Some of them',Yes,Maybe,Maybe,'Don\'t know',No
27-08-2014 12:39,24,male,'United Kingdom',Prefer not to say,No,No,No,Never,Jun-25,No,Yes,No,No,No,No,Yes,'Don\'t know',Maybe,Maybe,No,'Some of them',No,No,'Don\'t know',No
27-08-2014 12:39,23,male,'United States',WV,No,No,No,Sometimes,Jun-25,No,No,No,No,No,No,No,'Somewhat easy',Yes,Yes,No,No,No,No,No,No
27-08-2014 12:40,30,male,Ireland,Prefer not to say,No,No,Yes,Rarely,100-500,No,Yes,No,Yes,Yes,Yes,'Don\'t know','Somewhat easy',Yes,No,'Some of them',No,No,No,No,Yes
27-08-2014 12:40,29,female,'United States',MI,No,No,No,Prefer not to say,100-500,Yes,Yes,'Don\'t know','Not sure',No,'Don\'t know','Don\'t know','Don\'t know',Maybe,No,No,'Some of them',No,Maybe,'Don\'t know',No
27-08-2014 12:40,19,male,Canada,Prefer not to say,Yes,Yes,No,Prefer not to say,01-May,Yes,Yes,'Don\'t know','Not sure',No,Yes,Yes,'Somewhat easy',Maybe,No,'Some of them','Some of them',Maybe,Maybe,'Don\'t know',No
27-08-2014 12:40,32,male,'United States',CA,No,Yes,No,Never,26-100,No,Yes,'Don\'t know','Not sure',No,No,'Don\'t know','Very easy',No,No,'Some of them','Some of them',No,Maybe,No,No
27-08-2014 12:41,28,male,Poland,Prefer not to say,No,No,No,Rarely,Jun-25,Yes,Yes,No,No,No,No,'Don\'t know','Don\'t know',No,No,Yes,Yes,Maybe,Yes,Yes,No
27-08-2014 12:41,36,male,'United States',IL,No,No,No,Never,Jun-25,No,Yes,'Don\'t know','Not sure','Don\'t know','Don\'t know','Don\'t know','Don\'t know',No,No,'Some of them','Some of them',Maybe,Maybe,'Don\'t know',No
27-08-2014 12:41,37,male,'United Kingdom',Prefer not to say,No,Yes,Yes,Rarely,'More than 1000',No,No,Yes,Yes,Yes,Yes,Yes,'Somewhat difficult',Yes,Maybe,'Some of them',No,No,Yes,No,Yes
27-08-2014 12:42,25,male,'United States',IL,No,Yes,Yes,Sometimes,26-100,No,No,'Don\'t know',No,No,'Don\'t know','Don\'t know','Somewhat difficult',Maybe,No,'Some of them','Some of them',No,Maybe,No,No
27-08-2014 12:42,27,male,'United States',CA,No,Yes,Yes,Sometimes,'More than 1000',No,Yes,'Don\'t know',No,No,'Don\'t know','Don\'t know','Don\'t know',No,No,No,'Some of them',No,Maybe,'Don\'t know',No
27-08-2014 12:43,26,male,'United States',OK,No,No,No,Often,26-100,No,No,'Don\'t know','Not sure',No,No,'Don\'t know','Don\'t know',Yes,Maybe,'Some of them',Yes,No,Maybe,No,No
27-08-2014 12:43,27,male,'United States',UT,No,No,Yes,Rarely,26-100,Yes,Yes,No,Yes,No,No,'Don\'t know','Somewhat difficult',Maybe,No,'Some of them',Yes,No,No,'Don\'t know',Yes
27-08-2014 12:43,25,male,'United States',IL,No,Yes,Yes,Sometimes,26-100,No,Yes,'Don\'t know','Not sure',No,No,'Don\'t know','Very easy',Maybe,No,'Some of them',No,No,No,'Don\'t know',Yes
27-08-2014 12:43,36,male,'United Kingdom',Prefer not to say,No,No,Yes,Sometimes,'More than 1000',No,No,Yes,Yes,Yes,Yes,Yes,'Somewhat easy',Maybe,Maybe,'Some of them','Some of them',No,Maybe,'Don\'t know',Yes
27-08-2014 12:44,25,female,'United States',NY,No,Yes,Yes,Sometimes,500-1000,No,Yes,Yes,No,No,No,'Don\'t know','Don\'t know',Yes,Yes,'Some of them','Some of them',No,No,'Don\'t know',No
27-08-2014 12:44,31,male,'United States',CA,No,No,No,Never,'More than 1000',No,Yes,Yes,No,No,Yes,'Don\'t know','Don\'t know',No,No,'Some of them','Some of them',No,No,'Don\'t know',No
27-08-2014 12:45,26,male,'United States',MA,No,Yes,No,Rarely,Jun-25,No,Yes,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',Maybe,No,'Some of them',Yes,No,No,'Don\'t know',No
27-08-2014 12:46,33,female,'United States',WA,Yes,Yes,Yes,Sometimes,01-May,No,Yes,No,Yes,Yes,Yes,Yes,'Very difficult',No,No,'Some of them',Yes,No,Yes,Yes,No
27-08-2014 12:47,27,female,'United Kingdom',Prefer not to say,Yes,Yes,No,Prefer not to say,01-May,Yes,Yes,No,Yes,No,No,Yes,'Somewhat easy',No,No,Yes,Yes,No,Maybe,Yes,No
27-08-2014 12:48,34,male,'United States',MN,No,No,No,Never,26-100,No,Yes,No,No,No,No,'Don\'t know','Very easy',Maybe,No,'Some of them','Some of them',No,Maybe,'Don\'t know',No
27-08-2014 12:48,42,male,'United States',CA,No,No,No,Prefer not to say,Jun-25,No,Yes,No,Yes,No,No,'Don\'t know','Very difficult',Maybe,No,Yes,Yes,No,Maybe,No,No
27-08-2014 12:48,23,male,Ireland,Prefer not to say,Yes,Yes,No,Sometimes,01-May,No,Yes,No,No,No,No,'Don\'t know','Very difficult',Yes,No,No,No,No,Maybe,No,No
27-08-2014 12:48,24,male,'United Kingdom',Prefer not to say,No,No,No,Rarely,100-500,No,Yes,'Don\'t know','Not sure',Yes,'Don\'t know','Don\'t know','Very easy',Maybe,Maybe,'Some of them','Some of them',No,Maybe,'Don\'t know',No
27-08-2014 12:48,26,male,'United Kingdom',Prefer not to say,No,No,Yes,Sometimes,'More than 1000',No,Yes,Yes,Yes,'Don\'t know','Don\'t know',Yes,'Somewhat easy',No,No,Yes,Yes,No,No,'Don\'t know',No
27-08-2014 12:48,31,male,'United Kingdom',Prefer not to say,Yes,No,Yes,Often,Jun-25,No,Yes,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',Maybe,No,'Some of them',Yes,No,Maybe,'Don\'t know',No
27-08-2014 12:49,22,male,India,Prefer not to say,No,No,Yes,Never,'More than 1000',No,Yes,'Don\'t know','Not sure',No,No,'Don\'t know','Very difficult',Yes,Maybe,No,No,Maybe,Maybe,No,No
27-08-2014 12:49,23,female,'United States',NC,No,No,No,Prefer not to say,Jun-25,No,Yes,'Don\'t know',No,No,'Don\'t know','Don\'t know','Don\'t know',Maybe,Maybe,'Some of them',Yes,No,Maybe,Yes,No
27-08-2014 12:49,34,female,Canada,Prefer not to say,No,Yes,Yes,Sometimes,'More than 1000',No,No,Yes,Yes,Yes,No,'Don\'t know','Somewhat easy',No,No,'Some of them',Yes,No,No,No,No
27-08-2014 12:49,31,male,'United States',MO,No,No,No,Never,26-100,No,Yes,'Don\'t know','Not sure',No,'Don\'t know','Don\'t know','Don\'t know',Maybe,No,No,'Some of them',No,Maybe,'Don\'t know',No
27-08-2014 12:50,28,male,'United Kingdom',Prefer not to say,No,No,No,Prefer not to say,100-500,No,No,No,'Not sure',No,Yes,Yes,'Somewhat easy',No,No,'Some of them','Some of them',Maybe,Maybe,Yes,No
27-08-2014 12:50,32,female,'United States',MA,No,No,Yes,Often,Jun-25,Yes,Yes,Yes,'Not sure','Don\'t know','Don\'t know',Yes,'Very easy',No,No,Yes,Yes,No,No,Yes,Yes
27-08-2014 12:51,45,female,'United States',CA,No,No,Yes,Sometimes,01-May,No,Yes,Yes,No,No,No,Yes,'Somewhat difficult',No,No,Yes,Yes,No,No,Yes,No
27-08-2014 12:51,33,male,'United States',TX,No,No,No,Prefer not to say,Jun-25,Yes,Yes,'Don\'t know',No,No,No,'Don\'t know','Very easy',No,No,Yes,Yes,No,Maybe,'Don\'t know',No
27-08-2014 12:51,29,male,Mexico,Prefer not to say,No,No,No,Never,Jun-25,Yes,Yes,No,No,No,No,No,'Don\'t know',Maybe,Maybe,No,Yes,Maybe,Yes,No,No
27-08-2014 12:51,26,female,India,Prefer not to say,Yes,No,No,Sometimes,Jun-25,No,No,No,No,No,No,'Don\'t know','Somewhat easy',Maybe,Maybe,'Some of them','Some of them',No,No,'Don\'t know',No
27-08-2014 12:51,28,female,'United Kingdom',Prefer not to say,No,No,No,Never,26-100,No,Yes,'Don\'t know',No,No,'Don\'t know',Yes,'Somewhat easy',No,No,Yes,Yes,Maybe,Maybe,'Don\'t know',No
27-08-2014 12:51,45,male,'United States',CA,No,No,Yes,Sometimes,'More than 1000',No,Yes,'Don\'t know','Not sure','Don\'t know','Don\'t know','Don\'t know','Don\'t know',Yes,Yes,'Some of them','Some of them',No,No,'Don\'t know',No
27-08-2014 12:52,43,male,'United States',WA,No,Yes,Yes,Often,'More than 1000',Yes,Yes,Yes,'Not sure',No,'Don\'t know','Don\'t know','Very difficult',Yes,Maybe,No,No,No,No,No,No
27-08-2014 12:52,37,male,'United States',MA,No,No,No,Prefer not to say,500-1000,Yes,Yes,Yes,No,No,No,'Don\'t know','Don\'t know',Yes,No,'Some of them',No,Maybe,Yes,No,No
27-08-2014 12:52,24,male,'United Kingdom',Prefer not to say,No,No,No,Sometimes,Jun-25,No,Yes,'Don\'t know',No,No,'Don\'t know','Don\'t know','Somewhat easy',Maybe,No,'Some of them',Yes,Maybe,Yes,Yes,No
27-08-2014 12:53,26,male,France,Prefer not to say,No,No,No,Prefer not to say,Jun-25,Yes,Yes,No,Yes,No,No,'Don\'t know','Somewhat easy',No,No,'Some of them',No,No,Maybe,Yes,No
27-08-2014 12:53,23,male,'United Kingdom',Prefer not to say,No,Yes,No,Prefer not to say,01-May,Yes,Yes,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',No,No,'Some of them',Yes,Maybe,Yes,'Don\'t know',No
27-08-2014 12:53,35,female,'United States',CA,No,Yes,Yes,Never,'More than 1000',No,Yes,Yes,'Not sure','Don\'t know',No,Yes,'Somewhat easy',Maybe,No,No,No,No,No,'Don\'t know',No
27-08-2014 12:53,38,female,'South Africa',Prefer not to say,Yes,Yes,Yes,Often,01-May,Yes,Yes,No,Yes,No,No,Yes,'Somewhat easy',Maybe,Maybe,'Some of them','Some of them',No,Maybe,'Don\'t know',Yes
27-08-2014 12:53,28,male,'United States',MI,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No,No,No,'Don\'t know','Somewhat easy',Maybe,Maybe,'Some of them',No,No,Maybe,No,No
27-08-2014 12:54,28,male,Russia,Prefer not to say,No,No,No,Sometimes,26-100,No,Yes,No,No,No,No,'Don\'t know','Don\'t know',Yes,Maybe,No,No,No,Maybe,'Don\'t know',No
27-08-2014 12:54,35,male,'United States',CA,No,No,Yes,Rarely,Jun-25,No,Yes,No,No,No,No,Yes,'Don\'t know',No,No,'Some of them',Yes,No,No,'Don\'t know',No
27-08-2014 12:54,32,female,Germany,Prefer not to say,No,No,No,Sometimes,100-500,No,Yes,No,No,No,No,'Don\'t know','Very difficult',Yes,Yes,'Some of them',No,No,No,No,Yes
27-08-2014 12:54,31,other,Italy,Prefer not to say,Yes,Yes,No,Never,Jun-25,No,Yes,No,No,No,No,'Don\'t know','Somewhat easy',Maybe,Maybe,'Some of them','Some of them',No,Maybe,'Don\'t know',No
27-08-2014 12:55,35,female,'United States',NY,No,No,No,Never,500-1000,Yes,Yes,'Don\'t know','Not sure',No,No,'Don\'t know','Don\'t know',Maybe,Maybe,'Some of them',No,No,No,'Don\'t know',No
27-08-2014 12:55,26,male,'United States',CA,No,No,No,Rarely,'More than 1000',No,Yes,Yes,No,No,No,Yes,'Somewhat easy',No,No,'Some of them',Yes,No,Maybe,No,No
27-08-2014 12:56,27,male,'United States',TN,No,Yes,No,Prefer not to say,Jun-25,Yes,Yes,Yes,Yes,No,No,'Don\'t know','Somewhat easy',Maybe,Maybe,'Some of them','Some of them',No,Maybe,Yes,No
27-08-2014 12:56,28,male,'United Kingdom',Prefer not to say,No,Yes,Yes,Sometimes,'More than 1000',No,Yes,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',Maybe,Maybe,'Some of them',No,No,Maybe,'Don\'t know',No
27-08-2014 12:57,27,female,'United States',OR,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,No,No,No,'Don\'t know','Very easy',No,No,'Some of them','Some of them',No,No,Yes,No
27-08-2014 12:57,34,female,'United States',MN,No,No,Yes,Sometimes,500-1000,No,No,Yes,Yes,Yes,Yes,Yes,'Somewhat easy',Maybe,No,'Some of them',Yes,No,No,Yes,No
27-08-2014 12:58,41,male,'United States',FL,No,No,Yes,Often,Jun-25,Yes,Yes,No,'Not sure',No,No,'Don\'t know','Very difficult',Maybe,Maybe,'Some of them','Some of them',Maybe,Maybe,'Don\'t know',No
27-08-2014 12:58,37,male,Ireland,Prefer not to say,No,No,No,Sometimes,01-May,No,Yes,No,Yes,No,No,'Don\'t know','Very difficult',Yes,No,No,No,No,Yes,'Don\'t know',No
27-08-2014 13:00,34,male,Austria,Prefer not to say,No,Yes,No,Prefer not to say,100-500,Yes,Yes,'Don\'t know',No,'Don\'t know','Don\'t know','Don\'t know','Very easy',No,No,Yes,Yes,No,No,Yes,No
27-08-2014 13:02,32,male,'United Kingdom',Prefer not to say,No,Yes,Yes,Sometimes,100-500,Yes,Yes,'Don\'t know','Not sure',No,No,'Don\'t know','Somewhat difficult',Yes,Maybe,No,No,No,No,No,Yes
27-08-2014 13:03,21,male,Canada,Prefer not to say,No,No,Yes,Sometimes,Jun-25,Yes,Yes,No,Yes,No,No,'Don\'t know','Somewhat difficult',No,No,'Some of them','Some of them',Maybe,Maybe,Yes,No
27-08-2014 13:04,30,male,'United States',MA,No,No,Yes,Often,26-100,No,Yes,No,Yes,No,No,Yes,'Somewhat easy',Maybe,No,Yes,Yes,No,Maybe,'Don\'t know',No
27-08-2014 13:04,24,male,'United States',KS,No,No,No,Never,26-100,No,Yes,'Don\'t know','Not sure',No,'Don\'t know','Don\'t know','Don\'t know',No,No,'Some of them',Yes,No,No,'Don\'t know',No
27-08-2014 13:05,26,male,Bulgaria,Prefer not to say,No,No,No,Prefer not to say,100-500,No,Yes,No,No,No,No,No,'Very easy',Yes,Maybe,No,No,No,Maybe,'Don\'t know',No
27-08-2014 13:06,40,female,'United States',DC,No,No,No,Prefer not to say,26-100,No,Yes,Yes,Yes,Yes,Yes,Yes,'Somewhat easy',No,No,'Some of them',Yes,No,No,Yes,No
27-08-2014 13:06,37,male,'United Kingdom',Prefer not to say,No,Yes,No,Sometimes,26-100,No,No,No,No,No,No,'Don\'t know','Don\'t know',Yes,Maybe,'Some of them',Yes,No,Maybe,'Don\'t know',No
27-08-2014 13:07,26,male,'United Kingdom',Prefer not to say,Yes,No,Yes,Often,01-May,Yes,Yes,No,No,No,No,'Don\'t know','Don\'t know',Yes,No,No,No,No,Maybe,'Don\'t know',No
27-08-2014 13:07,32,female,'United States',TX,No,Yes,Yes,Sometimes,Jun-25,No,Yes,'Don\'t know',No,No,No,No,'Don\'t know',Yes,Maybe,'Some of them','Some of them',No,Maybe,No,Yes
27-08-2014 13:07,32,female,'United States',MA,No,No,Yes,Sometimes,100-500,No,No,Yes,Yes,'Don\'t know','Don\'t know',Yes,'Very easy',No,No,Yes,Yes,No,Yes,Yes,No
27-08-2014 13:07,27,female,'United States',MI,Yes,Yes,Yes,Sometimes,01-May,Yes,Yes,No,No,'Don\'t know','Don\'t know','Don\'t know','Very difficult',No,No,'Some of them',No,No,No,'Don\'t know',No
27-08-2014 13:08,30,male,Germany,Prefer not to say,Yes,No,Yes,Often,Jun-25,Yes,Yes,Yes,Yes,No,No,Yes,'Very difficult',No,No,'Some of them',Yes,Maybe,Yes,Yes,No
27-08-2014 13:09,31,male,Canada,Prefer not to say,Yes,No,No,Prefer not to say,Jun-25,No,Yes,Yes,Yes,No,'Don\'t know',Yes,'Very easy',No,No,'Some of them','Some of them',No,No,Yes,No
27-08-2014 13:09,29,female,'United States',NY,No,No,Yes,Never,500-1000,No,No,Yes,No,No,'Don\'t know','Don\'t know','Somewhat difficult',Maybe,No,'Some of them',No,No,No,'Don\'t know',No
27-08-2014 13:09,41,other,'United States',VA,No,No,No,Prefer not to say,26-100,No,Yes,Yes,'Not sure',No,No,'Don\'t know','Very easy',Yes,No,No,'Some of them',No,No,'Don\'t know',No
27-08-2014 13:12,34,female,'United States',WA,No,No,No,Prefer not to say,Jun-25,No,Yes,Yes,No,No,No,'Don\'t know','Somewhat easy',No,No,Yes,Yes,Maybe,Maybe,Yes,No
27-08-2014 13:12,33,male,'United Kingdom',Prefer not to say,No,No,No,Prefer not to say,26-100,No,Yes,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',No,No,Yes,Yes,Yes,Yes,'Don\'t know',No
27-08-2014 13:14,28,male,'United States',PA,No,No,No,Rarely,Jun-25,No,Yes,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',No,No,'Some of them','Some of them',No,Maybe,'Don\'t know',No
27-08-2014 13:15,28,male,'United States',MI,No,No,Yes,Sometimes,'More than 1000',No,Yes,No,Yes,No,No,Yes,'Very difficult',Yes,No,No,'Some of them',No,No,No,No
27-08-2014 13:15,23,male,'United States',PA,No,No,No,Never,26-100,No,Yes,'Don\'t know','Not sure','Don\'t know','Don\'t know','Don\'t know','Don\'t know',No,No,No,Yes,No,Yes,Yes,No
27-08-2014 13:18,24,male,'United States',OR,No,No,No,Prefer not to say,01-May,No,Yes,'Don\'t know',No,'Don\'t know',No,Yes,'Very easy',No,No,Yes,Yes,Maybe,Yes,Yes,No
27-08-2014 13:18,32,male,'United States',WA,No,No,No,Rarely,01-May,Yes,Yes,No,Yes,No,No,'Don\'t know','Very difficult',No,No,'Some of them',Yes,No,Maybe,Yes,No
27-08-2014 13:19,34,male,Australia,Prefer not to say,Yes,No,No,Sometimes,01-May,Yes,Yes,'Don\'t know','Not sure',Yes,Yes,'Don\'t know','Somewhat difficult',Yes,Yes,No,No,No,Maybe,Yes,No
27-08-2014 13:21,24,male,'United States',PA,No,No,No,Never,Jun-25,No,Yes,Yes,'Not sure',No,'Don\'t know','Don\'t know','Very easy',Maybe,No,'Some of them',No,Maybe,Maybe,Yes,No
27-08-2014 13:22,26,male,'United Kingdom',Prefer not to say,Yes,No,Yes,Sometimes,01-May,No,Yes,No,Yes,No,No,'Don\'t know','Don\'t know',Maybe,No,'Some of them','Some of them',No,Maybe,Yes,No
27-08-2014 13:22,36,male,'United States',OH,No,No,Yes,Sometimes,26-100,No,Yes,Yes,No,No,Yes,'Don\'t know','Don\'t know',Maybe,No,'Some of them','Some of them',No,Maybe,'Don\'t know',Yes
27-08-2014 13:23,41,male,'United States',TX,No,No,Yes,Rarely,500-1000,Yes,Yes,Yes,Yes,No,'Don\'t know','Don\'t know','Don\'t know',Maybe,Maybe,'Some of them',No,Maybe,Maybe,No,No
27-08-2014 13:24,38,male,'United Kingdom',Prefer not to say,No,No,Yes,Sometimes,'More than 1000',No,No,'Don\'t know','Not sure','Don\'t know','Don\'t know','Don\'t know','Very difficult',Yes,No,No,No,No,Maybe,No,No
27-08-2014 13:24,38,male,'United States',NH,No,No,No,Sometimes,26-100,Yes,Yes,'Don\'t know','Not sure',No,'Don\'t know','Don\'t know','Don\'t know',Maybe,Maybe,'Some of them',Yes,No,Maybe,No,No
27-08-2014 13:26,30,male,Netherlands,Prefer not to say,No,No,No,Prefer not to say,26-100,No,Yes,'Don\'t know',No,'Don\'t know','Don\'t know',Yes,'Somewhat easy',No,No,'Some of them','Some of them',No,No,Yes,No
27-08-2014 13:26,25,male,'United Kingdom',Prefer not to say,No,No,No,Never,26-100,No,Yes,No,No,No,No,'Don\'t know','Somewhat difficult',Yes,Maybe,No,No,No,Maybe,No,No
27-08-2014 13:27,37,male,Canada,Prefer not to say,No,Yes,Yes,Often,26-100,No,Yes,Yes,Yes,No,'Don\'t know','Don\'t know','Don\'t know',Maybe,No,'Some of them','Some of them',No,Yes,'Don\'t know',No
27-08-2014 13:29,34,male,'United Kingdom',Prefer not to say,No,Yes,No,Prefer not to say,Jun-25,No,Yes,No,No,No,No,Yes,'Somewhat difficult',No,No,'Some of them',Yes,No,Yes,No,Yes
27-08-2014 13:29,37,female,'United States',NC,No,Yes,Yes,Sometimes,'More than 1000',No,No,Yes,Yes,Yes,Yes,Yes,'Somewhat easy',No,No,'Some of them','Some of them',No,Maybe,Yes,No
27-08-2014 13:31,28,female,Canada,Prefer not to say,No,Yes,Yes,Sometimes,Jun-25,No,No,Yes,Yes,Yes,Yes,Yes,'Don\'t know',No,No,'Some of them',Yes,No,No,No,Yes
27-08-2014 13:31,22,male,Sweden,Prefer not to say,No,No,No,Prefer not to say,Jun-25,No,Yes,'Don\'t know',No,No,No,'Don\'t know','Don\'t know',No,No,'Some of them',Yes,Maybe,Maybe,No,No
27-08-2014 13:32,34,male,'United States',FL,No,Yes,Yes,Sometimes,01-May,No,Yes,No,No,No,No,'Don\'t know','Somewhat difficult',Maybe,No,'Some of them','Some of them',No,Maybe,No,Yes
27-08-2014 13:32,33,male,'United States',CA,No,Yes,Yes,Sometimes,26-100,No,Yes,Yes,Yes,Yes,Yes,Yes,'Somewhat easy',No,No,'Some of them',Yes,No,No,'Don\'t know',No
27-08-2014 13:33,25,male,'South Africa',Prefer not to say,No,No,No,Prefer not to say,Jun-25,No,Yes,No,No,No,No,Yes,'Somewhat difficult',Maybe,No,'Some of them',Yes,No,Yes,No,No
27-08-2014 13:34,27,male,'United States',GA,No,No,No,Never,'More than 1000',Yes,Yes,Yes,Yes,'Don\'t know','Don\'t know',Yes,'Somewhat easy',No,No,'Some of them',Yes,Maybe,Maybe,Yes,No
27-08-2014 13:35,40,male,'United States',OH,No,No,Yes,Sometimes,'More than 1000',Yes,Yes,Yes,Yes,Yes,Yes,Yes,'Don\'t know',Yes,Maybe,No,No,No,Maybe,No,Yes
27-08-2014 13:35,21,male,'United States',KY,No,No,Yes,Often,Jun-25,No,No,'Don\'t know',No,No,'Don\'t know','Don\'t know','Don\'t know',Maybe,No,No,No,No,Maybe,'Don\'t know',No
27-08-2014 13:37,29,male,'United Kingdom',Prefer not to say,No,No,No,Prefer not to say,Jun-25,No,No,No,No,No,No,Yes,'Very easy',No,No,Yes,Yes,Maybe,Yes,Yes,No
27-08-2014 13:37,32,male,'United States',NC,No,Yes,Yes,Sometimes,01-May,Yes,Yes,No,No,No,No,'Don\'t know','Don\'t know',Maybe,No,Yes,Yes,No,Yes,'Don\'t know',No
